,id,text
84,1,"['@eversinceluc', 'have', 'fun']"
85,1,"['happy', 'may', 'the', 'fourth', 'fun', 'star', 'wars', 'themed', 'math', 'challenges', 'from', '@mrs_templeton_1', 'https://t', 'co/2xkxbv4ltk']"
86,1,"['though', 'i', 'would', 'like', 'exo', 'to', 'get', 'a', 'public', 'friendly', 'song,', 'i', 'just', 'want', 'this', 'next', 'comeback', 'to', 'be', 'fun', 'for', 'them', 'and', 'not', 'ha', 'https://t', 'co/lxfgz41hrs']"
87,1,"['tgif', 'whether', 'it', 'means', 'the', 'end', 'of', 'a', 'work', 'week,', 'payday,', 'cinco', 'de', 'mayo', 'or', 'a', 'fun', 'day', 'its', 'friday', 'remember', 'to', 'includ', 'https://t', 'co/mesdji0pao']"
88,1,"['@offclastro', 'good', 'job', 'genius', 'have', 'fun']"
89,1,"['such', 'a', 'fun', 'story', 'to', 'put', 'together', 'about', 'two', 'thirds', 'of', 'jobs', 'that', 'are', 'created', 'every', 'year', 'are', 'made', 'up', 'by', 'small', 'busi', 'https://t', 'co/9rssmebyxt']"
90,1,"['just', 'a', 'fun', 'shoot', 'i', 'did', 'with', 'friends', 'for', 'may', 'the', '4th', 'be', 'with', 'you', 'https://t', 'co/0aqmkw4vki']"
91,1,"['good', 'friday', 'slavescome', 'and', 'buy', 'my', 'nudes,', 'pics', 'and', 'vids', 'pay', 'me', 'with', 'paypal', 'and', 'amazon', 'gf', 'kik:', 'bettyrosehot69', 'k', 'https://t', 'co/o5oocrc1tq']"
92,1,"['so', 'proud', 'of', 'all', 'the', 'children', 'who', 'have', 'so', 'far', 'raised', 'just', 'over', '500', 'for', '@cashforkidswest', 'super', 'hero', 'day', 'great', 'fun', 'd', 'https://t', 'co/l17qgj20u3']"
93,1,"['i', 'had', 'a', 'little', 'too', 'much', 'fun', 'with', 'construction', 'property', 'last', 'night']"
94,1,"['love', 'to', 'see', 'it', 'first', 'game', 'of', 'ww2', 'in', 'a', 'week', 'and', 'a', 'team', 'mate', 'leaves', 'how', 'fun']"
95,1,"['looking', 'for', 'a', 'fun', 'and', 'unique', 'gift', 'for', 'the', 'women', 'in', 'your', 'life', ""she'll"", 'love', 'it', 'and', 'you', 'pick', 'one', 'out', 'https://t', 'co/08swzdeeto']"
96,1,"['@thedevilvaper', 'have', 'fun', 'https://t', 'co/5wvfpcvjx7']"
97,1,"['@tascharoe', 'was', 'a', 'fun', 'interview', 'i', ""don't"", 'think', 'we', 'grilled', 'him', 'too', 'hard']"
98,1,"['@jay_riddle', '@get_up', '@michelledbeadle', ""i'm"", 'like', 'this', 'is', 'way', 'less', 'fun', 'to', 'report', 'now']"
99,1,"['i', 'always', 'thought', 'being', 'a', 'mom', 'would', 'be', 'fun', 'but', 'turns', 'out', 'its', 'a', 'full', 'time', 'job,', 'the', 'baby', 'gets', 'sick,', 'they', 'poop', 'and', 'pee', 'https://t', 'co/etqc6rmxn4']"
100,1,"['@anfieldhq', '@jamespearceecho', ""wouldn't"", 'even', 'put', 'him', 'on', 'the', 'bench', 'the', 'other', 'lads', 'have', 'earned', 'their', 'place', 'in', 'the', 'squad', 'https://t', 'co/pelebpv4qx']"
101,1,"['@bluedevilduke', '@jtagmire', '@buttonshy', 'salacious', 'b', 'crumb', 'small,', 'agile,', 'fun']"
102,1,"['ebay:', 'rc', 'fun', 'battle', 'drone', 'in-flight', 'drone', 'battle', 'set', '(2', 'drones)', 'rfnrfne0100', 'https://t', 'co/lhb8hbchd4']"
103,1,"['@rykun_dsz', ""it's"", 'okay', 'the', 'most', 'important', 'thing', 'is', 'to', 'have', 'fun', 'these', 'days', 'i', 'only', 'open', 'it', 'to', 'take', 'login', 'bonus,', 'not', 'playing', 'anymore']"
104,1,"['kids', 'movie', 'night', '-', 'tons', 'of', 'fun', 'theater', 'activities,', 'game', 'for', 'children', 'by', 'https://t', 'co/sm6c6pdfjf', 'via', '@youtube']"
105,1,"['@lovelyaaron2', 'my', 'first', 'thought', 'i', 'hope', 'they', 'had', 'scenes', 'together', 'young', 'aaron', 'and', ""dan's"", 'character', 'lol', 'would', 'be', 'so', 'much', 'fun', 'to', 'see']"
106,1,"['dont', 'come', 'too', 'easily,', 'thats', 'no', 'fun,', 'stay', 'right', 'there']"
107,1,"['fun', 'lunch', 'to', 'end', 'the', 'week', 'we', 'worked', 'hard', 'and', 'this', 'was', 'well', 'deserved', 'https://t', 'co/ykmdu4ebmv']"
108,1,"['@dinabeanas', '@lindas4810', ""that's"", 'ok,', 'abby', ""doesn't"", 'care', 'about', 'ben', 'that', 'way', 'and', 'i', 'wanna', 'see', 'marci', 'and', 'robert', 'in', 'scenes', 'https://t', 'co/gdgla7r9ca']"
109,1,"['10', 'things', 'you', ""didn't"", 'know', 'about', 'adolf', 'hitler', 'https://t', 'co/nqgdab2gjt', 'https://t', 'co/s3qd6okaz6']"
110,1,"['hope', 'you', 'had', 'an', 'enjoyable', 'week', 'and', 'have', 'fun', 'plans', 'for', 'the', 'weekend', 'ahead', 'ill', 'be', 'enjoying', 'the', 'nice', 'weather', 'a', 'https://t', 'co/1h6y4evl09']"
111,1,"['@gideonburkland', '@limitedrungames', '@lastrealgamer', '@thylastudios', 'thousand', 'of', 'hours', 'or', 'a', 'few', 'i', 'got', 'them', 'both', 'on', 'sale', 'o', 'https://t', 'co/q7ym5nutj8']"
112,1,"['i', 'need', 'no', 'fun', 'and', 'i', 'become', 'nervous', 'on', 'my', 'spotify', 'playlist', 'please', ':((']"
113,1,"['reunited', 'with', 'my', 'love', '@abbiemaymua', 'looking', 'after', 'this', 'tired', 'old', 'boat', '&amp', 'barnet', 'for', 'such', 'a', 'fun', 'shoot', 'with', '@ebay_uk', 'to', 'https://t', 'co/a0hbyk8gak']"
114,1,"['if', 'anyone', 'thinks', 'catching', 'snakes', 'is', 'fun,', 'come', 'on', 'down', 'to', 'my', 'house', 'we', 'have', 'one', 'hiding', 'in', 'our', 'house']"
115,1,"['ainn', 'no', 'cute', 'gay', 'hoes', 'in', 'lex', 'like', 'ugh', 'no', 'fun']"
116,1,"['granger', 'house', 'had', 'a', 'fantastic', 'winning', 'house', 'treat', 'with', 'a', 'trip', 'to', 'the', 'fun', 'fair', 'at', 'barrhead', 'thanks', 'to', 'miss', 'igoe,', 'mrs', 'https://t', 'co/gn9azjujkn']"
117,1,"['why', 'is', 'working', 'on', 'a', 'beer', 'gut', 'so', 'much', 'more', 'fun', 'than', 'working', 'on', 'a', 'summer', 'body']"
118,1,"['pulled', 'a', 'muscle', 'not', 'fun']"
119,1,"['@congletonfood', ""we're"", 'looking', 'forward', 'to', 'joining', 'in', 'the', 'fun', '@congletonfood', 'on', 'sunday', '10th', 'june', 'foodie', 'festival', 'https://t', 'co/xakcxckygr']"
120,1,"['fun', 'girls', 'games', '-', 'stylist', 'girl', '-', 'make', 'me', 'gorgeous', 'dress', 'up', '&amp', 'make', 'up', 'ga', 'https://t', 'co/idqwk6i2ki', 'via', '@youtube']"
121,1,"['may', 'the', '4th', 'be', 'with', 'you', 'what', 'a', 'weekend', 'line-up', 'costume', 'fun,', 'music,', 'break', 'dancing,', 'dj-ing,', 'soul', 'jams', '&amp', 'wrestling', 'https://t', 'co/sofjls00md']"
122,1,"['my', 'au', 'is', 'trash', 'but', 'im', 'having', 'fun', 'with', 'it', 'https://t', 'co/rbaeojzfjl']"
123,1,"['for', 'everyone', 'going', 'to', 'prom', '1', 'please', 'be', 'save', 'idc', 'how', 'nice', 'or', 'fast', 'the', 'car', 'is', 'drive', 'save', '2', 'dont', 'give', 'a', 'fuck', 'wh', 'https://t', 'co/hieu8g4je2']"
124,1,"['@amandacstein', 'they', 'are', 'always', 'fun', 'if', 'they', 'coming', 'from', 'you']"
125,1,"['todays', 'session', 'is', 'all', 'about', 'chiptunes', 'fun', 'with', 'some', 'old', 'school', 'game', 'sounds', 'sounddesign', 'gamedev', 'indiedev', 'indiegame', 'music']"
126,1,"['@nctsmtown_127', 'looking', 'at', 'them', 'having', 'fun', 'makes', 'me', 'so', 'happy', 'tt']"
127,1,"['this', 'is', 'too', 'much', 'fun', 'for', 'any', 'star', 'wars', 'fan', 'i', 'want', 'to', 'fly', 'to', 'kashyyyk,', 'home', 'of', 'the', 'wookies', 'https://t', 'co/fr8fvf8qfd', 'https://t', 'co/2gjm4qsisx']"
128,1,"['every', 'year', 'i', 'tell', 'myself', 'ill', 'bake', 'something', 'fun', 'and', 'star', 'warsy', 'for', 'may', '4th', 'almost', 'every', 'year', 'i', 'forget', 'this', 'year', 'https://t', 'co/aqkrhw3jlx']"
129,1,"['being', 'better', 'at', 'games', 'is', 'fun', 'but', 'its', 'more', 'fun', 'when', ""someone's"", 'equal', 'to', 'you']"
130,1,"['i', 'thought', 'we', 'all', 'discovered', 'that', 'girl', 'wasnt', 'appropriating', 'shes', 'literally', 'didnt', 'make', 'fun', 'of/', 'says', 'she', 'owns', 'chine', 'https://t', 'co/nmbuyn4zx9']"
131,1,"['@matthewgmjones', 'what', 'fun', 'lives', 'we', 'lead', 'the', 'wine', 'will', 'help', 'me', 'survive']"
132,1,"['just', 'finished', 'binge', 'watching', 'rv', 'level', 'up', 's2', 'tbh', 'after', 'watching', 'both', 'seasons,', 'i', 'think', 's1', 'was', 'a', 'lot', 'better', 's2', 'is', 'al', 'https://t', 'co/logqg0p54f']"
133,1,"['@angelab0424', '@thepatientheart', 'so', 'i', 'have', 'to', 'ask,', 'what', 'if', 'they', 'want', 'to', 'do', 'the', 'opposite', 'and', '@thepatientheart', 'wants', 'the', 'https://t', 'co/puzvgicwbx']"
134,1,"['here', 'looking', 'for', 'fun', 'love', 'to', 'be', 'a', 'cum', 'dump', 'for', 'you']"
135,1,"['@getloconow', 'what', 'fun', 'is', 'exams', 'if', ""there's"", 'no', 'loco', 'loconation', 'https://t', 'co/0sz6gr3hgr']"
136,1,"['@aggi_89', 'yeah', 'anyway', 'how', 'are', 'you', 'doing', 'you', 'had', 'fun', 'for', 'your', 'birthday']"
137,1,"['@mrsherreramac', 'they', 'had', 'so', 'much', 'fun', 'creating', 'it', ""i'm"", 'so', 'proud', 'of', 'their', 'hard', 'work']"
138,1,"['@capn__morgan', '@aurorabloomm', 'kind', 'of', 'hard', 'for', 'people', 'to', 'do', 'themselves', 'when', 'judgemental', 'assholes', 'come', 'out', 'nowhere', 'https://t', 'co/nlgksyrf9v']"
139,1,"['@nbcnewsthink', '@starwars', '@anibundel', 'hell,', 'yeah', 'so', 'much', 'fun']"
140,1,"['@bethereumteam', 'so', 'fun']"
141,1,"['@dreamysim1', 'have', 'fun,', 'but', 'most', 'of', 'all', 'be', 'safe']"
142,1,"['its', 'about', 'a', 'concertvenue', 'that', 'gave', 'a', 'cowboy', 'and', 'indian', 'themed', 'party', 'for', 'kids', 'but', 'people', 'went', 'to', 'court', 'because', 'they', 'https://t', 'co/iblxfhxfne']"
143,1,"['looking', 'for', 'the', 'perfect', 'sunday', 'funday', 'we', 'are', 'now', 'hosting', 'a', 'cribbage', 'tournament', 'every', 'sunday', 'from', '2-6pm', 'come', 'by', 'https://t', 'co/5hblroovp2']"
144,1,"['have', 'you', 'ever', 'been', 'served', 'via', 'zip-line', 'thats', 'right,', 'zip-line', 'another', 'fun', 'way', 'to', 'serve', 'your', 'guests', 'what', 'crazy', 'id', 'https://t', 'co/xjs3d3n8jy']"
145,1,"['@sophieeeeoliver', 'have', 'fun', 'x']"
146,1,"['we', 'had', 'lots', 'of', 'fun', 'in', 'the', 'forest', 'during', 'after', 'school', 'club', 'today', 'https://t', 'co/i0hlid30jg', 'https://t', 'co/3uqq3xpqxx']"
147,1,"['drashtidhami', 'fun', 'times', 'with', 'her', 'family', 'drashti', '@drashti10', 'https://t', 'co/3ybyhwrdpi']"
148,1,"['a', 'few', 'pieces', 'of', 'news:', '1', '@nikkibaker', 'and', 'i', 'are', 'now', 'ecds', 'at', 'fallon', 'ny', '2', 'we', 'took', 'the', 'pic', 'below', 'to', 'mark', 'the', 'occasion', 'https://t', 'co/dwv2wmsnbb']"
149,1,"['@omerotaku', 'fun', 'times', 'my', 'body', 'is', 'ready']"
150,1,"['this', 'is', 'the', 'reason', 'why', ""i'm"", 'totally', 'comfortable', 'when', 'i', 'go', 'to', 'games', 'i', ""don't"", 'go', 'there', 'trying', 'to', 'look', 'cute', 'because', 'i', 'kn', 'https://t', 'co/apjyawpy21']"
