id,text
1,"@marcuslemonis i ordered a t-shirt from Jetset during the giveaways back in November, my boyfriend got his but I ne… https://t.co/QWftoQ1kUx"
1,i can’t wait for ramadan nights with my best friends :(
1,@sadistmommy hold my hand :(((
1,Malakhai really wants to test out my patience (-: (-: (-: (-:
1,Sorry I’m a hoe @imightbenaomi :(((( https://t.co/hlOErXhmbd
1,can it be september already??? :(
1,@tunnaaayyy @_SGonzales_ pa-email please :((
1,one week since the happiest day of my life :( https://t.co/BqX3ehuIOO
1,greys preview for next week was the saddest :(((((
1,hala i miss yuehua boys. i think ang tagal na nitong vid na to bc quanzhe is wearing the green parka :(( ALSO FAN C… https://t.co/0OXgubZQal
1,Can't dm u talagaaa whyyyyyy :-( — Whyyyyy? 😢 https://t.co/8sZcVWW9c3
1,@ahmaddzulhaziq Tu la :( hope I can choose tho :(
1,what's hard for them is hard for them!! what's hard for you is hard for you!! stress is neither a medal nor a compe… https://t.co/gt3jflwO1d
1,i feel myself getting sick :(
1,i love you with all my heart — i love you too :( https://t.co/bD6hvClg34
1,"I am so sorry @lucypaw, I don't know how they found you but I assume it was through me :-("
1,I want some Harold’s :(
1,@b0hemianrhaps @Westerns_SQ Why always bambang? :(
1,@lizzo you were incredible!!! wish u had stopped outside :(
1,"@GamaRay13 Hope you feel less sick Alberto, and I'm sorry you're depressed today :( ❤️❤️ Sending good vibes"
1,@nikittysan You dropped it? Oh no :((
1,Donovan Mitchell :( https://t.co/rVTn8nuHPt
1,#UniaoArmysEExoL bro soy army-l :(
1,@OfficialLivePD I am disappointed.  It’s not live in CA anymore :(
1,"@lolkookie Aww no, don't cry :("
1,i just remembered the time when wonho still performed even though he had a fever :((( he loves monbebes so much i h… https://t.co/Lzqs8Cswvb
1,i kinda wanna talk with my mutuals but im awkward and shy :(
1,But his beauty didn't allow me to :(
1,@yoonsyeri thank u i love u :( 💘💕
1,I love Shane so much I don’t deserve him :(
1,"i wish humans cared about the environment more, it’s a shame :("
1,@KapishManicka24 @World_Wide_Wob She friendzoned him :( I thought they would be a good couple too and then she said… https://t.co/zhypPDPIdK
1,bar :( : 494235ff-f2a8-446d-a65b-fe108e7b49cb
1,@womanfeeds Velrose yang full. : (
1,@CallMeNat___ @noah_k_t Hey I'm a big nerd too meanie :(
1,Right now I’m going through finals and then I’ll have 20-21 days to submit my other exams y’all wish me luck :(
1,@vaficionado Indeed. Wish it wasn’t such a pain getting over here. :(
1,@theseoulstory i want to go :((
1,@sailorlisas 2ne1 :(...they got me into kpop my faves
1,want to look cute next week but it’s going to be hot :(
1,"Power still out,  probably will remain so all night. :( Good thing it's not January cold out."
1,@QuickTempaa This would be us if we GOT TO WORK TOGETHER :( @itskayteemkay
1,Miss YOU :(💌 https://t.co/JYyn2QG63U
1,"Magiging okay rin ang lahat. — Yes, please. :((((( Please. :((( chan, im sorry :(((;;;; https://t.co/CUaYCh3qbv"
1,i broke my nail and i’m sad :((((
1,"Tbh, idk if I’m still ur friend :( https://t.co/YB1EhltQXn"
1,i love estiva??? with all of my heart??? she's literally the sweetest person ever and she's always there for me whe… https://t.co/tZ8yiVwxof
1,@ULTKIKI aw baby :(( drink water try to go back to sleep :(((
1,missing this little jerk already :(
1,man i just wanna watch big time rush but netlflix doesn’t have it :(
1,@liezalej @cchelseaaa123 he’s not even playing :(((
1,someone facetime me and watch a movie with me :( or just like keep me company lmao
1,@squoctobird I wish I could help. :(
1,@JonahMarais i miss you too but i haven’t even met you :(
1,maaan I'm really gonna miss Kartrinna :( 💔
1,"@ConcernedApe I know I’m late to the party, but maybe make a button to undo last sold item at the store. I bought a… https://t.co/L0HREyWpUa"
1,@chokegiwhy true :((( uber’s service is much better pa
1,when a dog is luckier than you :( https://t.co/bwR086niA5
1,but you have to join me too :( https://t.co/uKcD97dIkM
1,@DrLupoOnTwitch Hi Ben!  Missed you tonight :(
1,i pick up the rock and i ball baby :(
1,"I'm just really happy being an army ily guys :(((

#BTSARMYxSTARWARS"
1,I hate u guys :( https://t.co/PXk5m7vVi6
1,@CreationsRoss I had to put my dog down in February. I know those feels. :( &lt;3
1,@tylouvesdun same :(((
1,@lexie_nunez4 I miss her :((((
1,@psygnisfive shake my god damn head &gt;:(
1,Im suffering from post-concert depression omg. :( im so sad i miss Katy already!
1,@Meowdalton I meant in LA :( can you teleport here for cinco?
1,Wow. DJ Khaled’s poor baby mama :(
1,Want :(( https://t.co/LsQBfUOqfQ
1,"@ILSANL0VE :( they’re just assholes, you’re beautiful!!"
1,"@pmisra1 Hi, we are working on making our deliveries faster to provide the seamless shopping experience to our cust… https://t.co/apqodp145a"
1,@fyeahrainier SHIT KAGUTOM :((( altho where is the pate darling HAHAHA
1,"I miss you :(((

#MTVBRKPOPEXO #PremiosMTVMiaw @weareoneEXO 

#MTVLAKPOPEXO #MTVLAFANEXOL #MTVLADANCEKOKOBOP https://t.co/fb9gK5ID46"
1,@savagestarligh1 I’m always here if ty need someone to talk to ok? Please stay strong and don’t hurt yourself :(
1,@russotalks I'm not happy for sat tomorrow I have a piano test :(
1,I think I should practice sleeping early from now on :(
1,will @Luke5SOS ever follow me :(
1,I want another kitty :(
1,really having a rough time mentally right now but ! so ! soon ! i get to go to dc and see lenne and waitress then g… https://t.co/XTrC25ovqy
1,I miss my babyyyy :((
1,so your bitch didn’t realize it was normal to hug a pillow while you sleep :()
1,what's with this hashtag :( #UniãoArmysEExoL
1,Pagod everyday huhu I need day-off :(((
1,"on that note, goodnight. sam x2 cam damian jake and brennen would never break my heart :("
1,"@artetriste awww thanks bby, that would be so great. his friends have offered but i feel weird leaving him with the… https://t.co/Bk6FQpOgTE"
1,@BreannaaHarris People were rude at work today :(
1,"unique left iv of spades, sad. :("
1,One week without pay :( sad af!!!
1,Delivered :(
1,"U guys , don’t meet people to date online that’s very dangerous especially if they’re from far away :("
1,"@Nebita unfortunately no :(

i can download onto a USB tho i have a copy"
1,@127sangel :(( you’re so cute I love you sm
1,i need to be spammed with yoongi :((
1,"@cindeyah81 You’ve literally ruined my life with kpop :( I EAT, BREATHE, THINK KPOP what are they doing? Who are th… https://t.co/vnbEJSykQa"
1,"#IHateModi
Break down all the peaces,day by day increasing price of petrol and diesel,ministers in the cabinet alwa… https://t.co/XsECx4S6H7"
1,"Last night, homegirl was hitting on me but I play for the other team mamiiii :-("
1,@monskonic :( do u want me to kiss it better
1,@heyitskalim Very : (
1,@CarlaJohnLeach Thank you ♥️♥️♥️♥️ I love you guys :(
1,"Omg i’ve been really inactive lately, sorry but I have exams :("
1,IV of Spades pa ba? :(
1,Man DKC Tropical Freeze still suffers from an issue for me that I had with the WiiU version of the background blend… https://t.co/8KN77RN2DW
1,My tummy hurts. :(
1,I miss @mishyeol’s cookies :( they were the best thing that happened last saturday—just a 0.1 difference from getting Sehun’s signed ball
1,@nnanahoran we all deserve better :(
1,"you are so so so smart and caring and funny, I love your personality and your words, and I know when hui meets you… https://t.co/U8Y04nq1q7"
1,where were you? @RitaOra :(((((( https://t.co/Wz11tI8dzK
1,@SEUNGMINxSK IDK IM SORRY :((((
1,@LexaTalks But I'll miss u :((
1,"@ViolentVeggy Haha, wrong platform i think. This one is more emotional a topic, a city i love more than my hometown… https://t.co/BBMQ3XFIZW"
1,"Ugh, don't do this to me Josh :("
1,“When I tell stories I get carried away and accidentally start lying and making things up?” - My 28 yr old sister :(
1,shut up &gt;:( https://t.co/j4JzJxioVj
1,beach night with my friends :(
1,I want new shoes :(((
1,@clairennard She doesn’t :(
1,I wanna get my nails done :(
1,@iGot9percent I miss them so much :(( this video really made me bawl my eyes out :((
1,my final dance show of the year is over and i feel so empty :(
1,@homtoIIands im so sad i knew this was coming HAHAHA :((
1,my dad is too sweet :/ he says he’s gonna have axs open on two laptops and his ipad tomorrow to help me :(( i don’t deserve
1,@daniellamrriee awe I spoiled it for myself :( 😫
1,"@madelainepetsch @Nordstrom I wanted to buy so much, but I live in Brazil :("
1,"@bluejay_712 Or woman, or other.  Damn.  :(  Or tea or coco.  #WeWillRebuild #BetterFasterStrongerHarderSomething"
1,kids make me smile :((
1,@egyptianvocals :( I love you
1,:( y wont anyone do cute shit like this w me :(( https://t.co/OCgGB2Kgit
1,@Okbabyyt oh no :( sending well wishes his way 🧡
1,@bangtan_voice Oo be :((
1,"@Iiamofasgard Also she had to do something she didn't want to, to try to save everyone. Also poor Gamora :-( and Wi… https://t.co/cWgTA69j9A"
1,I want a doggggg :(((((((((
1,i'm going to have to change my bio :(((
1,@bmblebeeee shhhh im still tryna say im a virgin :(
1,stfu my cats know im stressin theyre hanging around me :(
1,"@CreationsRoss Oh no, I’m so so sorry. That’s the worst thing in the world :( Look up the rainbow bridge poem"
1,I’m trying to see the Infinity War :((
1,@trouvaillepjm I love you more reg :(
1,I just want to be w my friends from now on :(((
1,Elgato shit the bed so no stream :(
1,Starving but I literally can’t eat anything :(
1,Tickets go on sale tomorrow and I can't go because of issues and I have to save up for school :(
1,I love you stop It :( https://t.co/5od62LGjWx
1,you deserve the best dick in the whole world — awh :(( my heartt https://t.co/wtWiu5MPZj
1,Hello please help me reach 620 retweets in 8 days :( I really want this isdbdjsks I do rt x rt too https://t.co/RHgONWw2PW
1,istg wooseok insists on always looking like this: &gt;:(
1,"@myoixmina @byunbeagles @cengciiao @kxsaeron @Kamiwna @desimsrp @iniJJK101 Tante, dont u miss me too? :("
1,@ColleenB123 Wish I could be seeing you in Ohio :(((
1,About how we never link up anymore :( https://t.co/FvBXn6NkNB
1,I really like Dua Lipa’s voice but her music doesn’t call my attention at all :(
1,I miss my friends... I used to speak with so many of my mutuals... :(
1,I want a monkey :(
1,"No nick is hurt, Alicia baby, stay strong for your brother. Stay strong for him. Don't cave in baby, don't cave in. :("
1,I don’t intend to harm anyone tho :(( https://t.co/TKaRuHbwFM
1,@lifetimefitness Would love to the facilities look incredible! Unfortunately it looks like the free pass is unavail… https://t.co/kT31mslNPN
1,"@kim_geewon I have not read all your thread :(
It is hard to open it all because my twt keeps crashing due to the gifs :("
1,the kids wanna sleep in our bed tonight but im trying to have sexy time :((
1,@jellyMGas Joking hahahaha no wonder her wife is always mad sa snapchat :(
1,@Shazie44 @squanty_ Why you so selfish for :(
1,I’m upset :(
1,@MTV your app on my roku tv hasn’t let me watch jersey shore family reunion in a week :(
1,@court_relicke I luv u :-(
1,I just want some boba :-(
1,dohwan :((( https://t.co/qb3C8Ial7Q
1,"Should I deactivate because I only wanted what was right, it wasn’t out of spite or jealousy idk I don’t feel the s… https://t.co/v7YSTQjdtT"
1,i wish i got a picture with him tho :(((
1,@marcella_rae Was it on the news? :(
1,"@visagermusic it is, yeah :("
1,idk why i want a new username other than phantomfog but. ugh. i want something with fog in it and i want it to be o… https://t.co/hubbLjCUCL
1,@JK_Yana1 don't be sad :(
1,"I’ll get INTO IT later but I’m :(( tony stark is not a villain, his ego isn’t THAT big, like I wouldn’t even say he… https://t.co/E50QTzBKxH"
1,goodnight i hope i get tickets tomorrow :((( https://t.co/uYbEFo3pzN
1,the tickets are so expensive I’m gonna cry :(
1,"@nasligarcia Oh, me emocione :("
1,@bigbrotherrbabe i was nottt about to have the words “dankmeme” on my account :( https://t.co/3j7ECjh8jV
1,"i miss elotes, face masks &amp; movies w my gals :("
1,@EdwardVanWinkle Aww. Feel better :(
1,there’s nothing i love more than my bestie :(((( https://t.co/0A8RGMBwmW
1,Bosen :( https://t.co/6PLngpMGxu
1,"joohyun, i miss you :("
1,@yoongichus THANK YOU ERICA I LOVE YOU IM SO HAPPY WE ARE FRIENDS AGAIN TOO :(((((
1,@BattyTangFang I've honestly never heard of this before today. Now I've learned something new and can be better edu… https://t.co/IQsCpag4oZ
1,"@steapni Tanti wadul2 club :(
sha taken? 😃"
1,i FUCKING hate the mra's' sexism!! :(
1,@sivanades @troyesivan i love u ty ure so nice talaga :((( ❤️
1,@justababyanon What division?? My brother is going to compete but I won’t be there :((
1,@thehotelyear @jimmyeatworld @microwaveatl I want to go so badly :((( have fun you guys deserve this tour so much
1,@measmeeta :( pleeease lisssssten too meeee :(:( :(
1,Nothing is permanent :((
1,i want skz to attend got7's concert.. i want cute interactions :(
1,his stance :(
1,@dliletante me too :(
1,@RoarksTweets I don’t get this :(
1,hellooooooo i miss he :( https://t.co/CKlZoEKFKG
1,@ColleenB123 awww i’m gonna miss them :( gtg to bed it’s lateeeee
1,i could listen to his voice all day long :( https://t.co/cFdfZ8UvAN
1,im crying i just want to meet christy :(( its seems too impossible at this point :(
1,@bubblingsoofoam BUT i can't just use their money since i'm not getting any allowance anymore LOLOL fr fr this tour… https://t.co/GeccPxz6Dc
1,@taemsexual_ @wnhobot I saw they went there and now i want their ice cream again :(
1,"@JIMDOYOUNG yes because of you, he being like that :("
1,"was going 2 namedrop reviewers but then they'd say ""i get death threats :("" and they don't deserve the clout"
1,I’m freaking out because I feel that I need him :(.
1,i have to sleep now okay i need to sleep if i want to be up n alert in time tomorrow :( good luck to everyone who’s… https://t.co/GhibekRXHr
1,legit where is the loml at :(
1,Every year I contemplate buying a Toyota SpaceCruiser/Van/LiteAce and gutting the back and making it into a lil cam… https://t.co/jeBu1u0DBt
1,@minhyun1sm yup. it's just a lot are asking about this issue thru tweets but okay i'll delete it hahahaha i hope they'll reconcile :(
1,@HogwartsMystery my phone's incompatible :((
1,Wow I was not okay there for a while. :(
1,OMGGG chanyeol looks so uncomfortable :((( stop it guys :( https://t.co/MEC7KkTmbT
1,Guys I just really love @baeksbunss :( 💕💕💕💕💕💕💕💕💕💕
1,i want some ice cream :(
1,wow work is gonna suck now :(
1,i want a dog in my life :(
1,"I miss :(

IV of Spades ❤️"
1,@Kafiraana Hmari tweets underrated hain :((
1,All of my old orchestra friends just commented on one of my facebook posts and now I'm sad :(
1,Laying in bed in this little apartment for the last time until next year. Makes me so sad. :(
1,@Lunaa I'm not :(
1,"@Amaliasup oh my god, so sorry this happened to you :-("
1,"@ss_taeyeoni i feel bad,unnie-ah. :(("
1,I need money for more furniture bc my apartment still feels like a hotel room and I love interior design :(
1,@smgb_ Bring jaz :(
1,I kinda had a bad day at work :(
1,i swear i have like ten cents in my bank account but teen top's album looks so nice :(((
1,My mom is the only one worrying about me not getting drunk and going in to work tomorrow. :( I love you momma!!! https://t.co/DMiTGvPwG3
1,sorry :(( https://t.co/QvHx1T4Ing
1,@ImLeader7 @TRANSl3NT it's not my time pa. charot. : (
1,@TheTallestCoop Yeah it was really fun seeing him.  I ended up buying his jersey at the Sounders ‘garage sale.’  Hi… https://t.co/ZzHSya8k8f
1,@hooliahoop @Cristal_Cclear Okay Jules are you insulting my intelligence?! :(
1,"@madipup same :( i got it w/ a tamagotchi toy and keychains, but the dvd is long gone. i really miss watching it"
1,I have to see them :( AT LEAST ONCE IN MY LIFE TIME AND I WILL BE JAPPY FOR THE REST OF MY LIFE
1,@mogvvai Dude I fucking hate pretentious dog owners what the fuck this makes me so mad :(
1,Lucky af :(( @5SOS @Luke5SOS @Ashton5SOS @Calum5SOS @Michael5SOS https://t.co/84Us6o1EVe
1,@crystalcrack2 Yep they care so much about ratios :(((
1,@elvaa_diazz That’s bad :(
1,@nathangn I was gonna say 'well maybe they're a kindred main' but then I realized that's really hard to do and THEN… https://t.co/Lk3IpaUa9A
1,my home button doesn’t work anymore :(
1,"Others: ugh there's six Robins in feh
Me, a disgusting Robin lover: Ikr :( I hope they add more soon"
1,AND I HAVE THE CUTEST MUTUAL NAMED FAYE :(( I WANNA HUG-- https://t.co/Up1rM2zYT0
1,@COUPSDTAT clings. i missed you. : (
1,it's a shame because i rlly liked it but :( i never wore it and i knew i probably never would.. also at least someo… https://t.co/5zXdY0o3NX
1,@JF_CMY97 You didn't laugh? :(
1,so mean :( https://t.co/Ku3TR8dIiw
1,Twitter Kills the quality of my photos :((( gggggrrrrrrr
1,@auskcc @SaraAd96am exactly :(
1,oh I never plans on my day off :(
1,you won’t get that bowen experience :((((( she’s the best https://t.co/ekY7aAaZju
1,I miss nielwink so much :( https://t.co/pAFjQqG3ht
1,I missed this year's FREE COMIC BOOK DAY too :((((
1,@Futuregraphs @DebiruSabaiba I got work tonight. :(
1,where can i find a daddy?:( — find someone that doesn’t have a sub and BE THEIR SUB!! https://t.co/hUxcUnCW9S
1,@chittaqhon I DIDNT SADLY :((((( HAHAHHAHA
1,i wanna get my nose pierced again soooo bad but i can’t bc work :(
1,Okay:( how about pipol yang easy baper to us?:( ga delicious jadinya :( https://t.co/inpyOtVEkw
1,wth unique salonga why did you leave iv of spades :(((((
1,what the heck i miss hwall :((
1,"@maryfb21 I believe it! It totally sucks when people don't appreciate something you've done/made, I hear you there :("
1,my poor baby :((( https://t.co/2QDnJdlylU
1,Fuck you :( https://t.co/qcqEwSpwyO
1,A g on 3% I need a charger :( my phone finna die
1,I need a group of friends or new friends pls :(
1,yoongi and jungkook love u ♡ — omg :( i love them and u https://t.co/SA5WvVrFmh
1,@Naysy I seen you but was too shy to ask for photo :(
1,don't wanna cry makes me feel so nostalgic :( it was my first comeback as a carat and the whole era was just such a… https://t.co/2iA0gwXRxo
1,i hope y’all get tickets you all deserve  it :-(
1,"@Bts_prxncess @BTS_twt I checked the BBMA website, I didn't see the option to vote :-("
1,spicy chickenjoy :((
1,@NB_Climax Too far :(
1,i feel you :( https://t.co/y7314Uhcu6
1,@ma_leesah I came to work :(
1,@COLBiESBUBBLY t-then dm me back :(
1,@SmokingIsSad Someone DM me :(
1,Seeing Abbie at manisha at colly on facetime is making me sad that I’m not unemployed :(
1,Trying to be rubbed on all night till i fall asleep :(
1,@hcllevator Wow jeongmal true ugh napeun problematic armys :((
1,@BRISKYMINTS awww that poor baby....the cat looks like it was about to cry :(
1,@qyuniverse oh no :((
1,I MISS MY SONG TRIPLETS :-(
1,@ExaltedFemDom Noooooo im going to be out of town :(
1,Chanyeol had a long flight please give him space :((
1,"if thou can b thee
to thy thine
then thy thine 
shalt b thy thou :P

frozen or wanna sm floyd .... final cut :( gro… https://t.co/qDKHrSgZsj"
1,@JIKOOKDAILY so boyfriend :(
1,my mum wants to make sambal but there's no chili paste omg :(
1,@jiusngpark yea im gonna write my card info n shit on paper and on a doc on my computer so i can copy n paste or ty… https://t.co/Eo0zscAsJh
1,"ben&amp;ben was in the conve yesterday
so close yet so far :-(("
1,"@hesuchima you know you can talk to me if you want to, i'm really sorry :(((( ily"
1,Didn’t end szn the way we wanted it to go but y’all had a great szn . I’m gonna miss you :( 💛⚾️ https://t.co/kHeoVVKBWw
1,@jiminayeons please :( we gonna adopt him when we get married?
1,i hate feeling so gross in my own body i just want to be happy with it it’s so draining and siGh i hate it :(((
1,@liarbae i miss you :(
1,@rosyedawn Feel better :((
1,just to clarify to all my mutuals new and old i am 20 :( im a month younger than jk sksks iveI always said this but… https://t.co/M6BmGDuTgJ
1,"@CreationsRoss :( worst feeling ever, it's okay he's in a better place now &lt;3"
1,Doughnuts and Milktea :((
1,@paiiiiiiii life is a bitch we don't want to deal with :(
1,I feel so empty rn :( idk whyyy
1,@maldsforevx #MALDSFOREVXYTFFGIVEAWAY PLEASEE :( https://t.co/s3SOLbuOTx
1,@pomuetae you always win :( night baby 💗
1,@trustyuto same girl same :(
1,@Sk3tchYT i dont watch starwars but this hurts : (
1,@cristinambrose1 YOU MAKE ME SOUND LIKE SUCH A BAD PERSON HOW COULD YOU I'M AN ANGEL 😭😭😭 besides I tried getting yo… https://t.co/FutaaM8hbT
1,can we have another “wonder girls” like girl group? i miss them sm :-(
1,I wanna see your bootyhole :( — Bro what do y’all be on fr https://t.co/KvQQ37tHBB
1,Taylor Caniff you never go notice me ?? :(
1,I miss my bf &amp; I just left from by him :(
1,@stoziersmax yES. my biggest fear :(( im scared to even post my photos for this reason
1,At the airport and @jetlesbian lesbian told me she hopes my plane crashes :(
1,I just wanna drink a beer or two.. :(
1,@TheScaryNature Not looking good 4 u bro :-(👎🏿
1,Why are y’all saying “Chai” now... y’all dont let us desis have ANYTHING :( I guess it’s just cuz we minority :/
1,I cant handle my nigga mike talking about Verne : ( https://t.co/2Y3uxBoei5
1,jk I am a little :(
1,@TonyWlvs My sewing machine broken rn :(
1,@amochandler i m going to sue :-(
1,wish me luck :(
1,Ugh what am I going to do if honey stays so sick :( I don’t want to put her down but there is no way I could afford… https://t.co/TIHY30VHRB
1,ughfhdhd fuck jihoon’s collab with aprilskin’s hair dye talaga :-((((((( i want the pink &amp; blue dye SO BAAAAAD it’s… https://t.co/0Azo3t5lzL
1,@msjadabrad Bye :( hope it works for you
1,It’s so hard to not go out and have fun with my friends but I really need to start learning how to save more :(
1,you guys baby jacob :(
1,When will u leave to mnl?  :( — im pre-moving out next week sat to bring my stuff but I'm coming back for a while &amp;… https://t.co/QtgyfbKgUw
1,"Tinker , PL , AM , Tech , PA must remove and those pickers must kick out from ranked :("
1,I’m lonely too :( — lets b lonely 2gether &lt;3 https://t.co/HsA5yINEYG
1,really want friends :( https://t.co/XjUONBQ3hi
1,@JEONGINVD Wannaone :(
1,holiday tamat. back to klang a.k.a back to reality. :(
1,@leanwidner I know! I went last year and it was fun I should have gone again :(
1,"“Well I didn’t ask to get made! I didn’t ask to be torn apart and put back together, over and over! Turned into som… https://t.co/63QNeBEBmz"
1,I just want some piercings :(
1,"Sorry I had to cut the stream short tonight, I had an unexpected visitor come up while I was streaming, and while I… https://t.co/4DgOSzTeL8"
1,@saabmagalona @linyalinya Same :(
1,i need a pedi &amp; a fill on my nails :(
1,@INTLWORLDrp Awwwwww! I suddenly miss Secondhand Serenade :(
1,@brendonwarbler i hate to rant about my crushes i feel like i annoy people so much ajdjajdnks i love you :(
1,"Man on man, the Jazz are just frozen tonight :("
1,@TheRainBro I know :((((((
1,i miss you more :( https://t.co/aYJZS0g513
1,the PAIN :( https://t.co/OmXXtQSO9m
1,@__naataaliee @jakemiller It better only be because his voice is gone rn bc i have to hear that live again :(
1,i wanna visit this when i go to korea :( https://t.co/DRXRytpLag
1,dj Khaled is so cancelled :(
1,Wow I’m so tired :(
1,i still havent see the life sentence ep because of my tv i wanna cry :(
1,reeed is so cute :(
1,@morkuslee Aish jinjja wae :((( Naega is Neomu neomu sad jebal pray for me I want to get tix to see my bts oppars coz I sarang them omo 💘💟
1,the ig stories from bruno's concert all looked so sad tho :(
1,What mutuals do you want to talk to more? — all of them :-( I wanna be closer to a lot more of my mutuals hehe https://t.co/ZBCtrrBdO6
1,1 week left with my favorite people :( can’t wait to come back in the fall 🤪🌟 https://t.co/zwLjfRoH6Q
1,I'm so poor right now that I have to cancel my Apple music subscription :(
1,"Joined PingPong &amp; Handball for my first femos. 
And both games main kalah mati. So sad :("
1,My roommate called me ugly and now I have no self esteem. :-(
1,@kkulmyg same :(((((
1,"Naiiyak ako while watching Tali's vid to Bossing. I miss my dad, he's always busy :(("
1,@xinederela i need rt button :(
1,"@breier_t I wanna go, but have CrossFit in the AM. Can’t swing both :( Enjoy! WOOT WOOT! 🤣"
1,Bro how do we lose to this shit @ygtrece13i :(
1,uniquee :(
1,hope fina ader later :((( wanna like gossip talk HAHAHAHAH
1,i love lee donghae and han jisung so much :((((((
1,"“Well I didn’t ask to get made! I didn’t ask to be torn apart and put back together, over and over! Turned into som… https://t.co/ZX04aE8eqO"
1,"@WindowsFoneFans if I become a billionaire, my immediate priority would be to revive Windows OS again. Man, I so wa… https://t.co/4NEzYMDX3p"
1,@MoneyMakerMikey Sadly no :(
1,curious :(
1,@moensanity Kitty D and Andrea B diay :((
1,@ColleenB123 i love u so so much and i miss you :(( https://t.co/9O3oHHI1g6
1,Feeling unwanted :(
1,the things i would do to be this close to the person who makes me happiest in this world just seeing him so close a… https://t.co/K5gIJw7f5Q
1,all they ever do is let me down :-(
1,This is Jackie with me :( bitch just let’s me fall https://t.co/ulbvByiUL6
1,Maiya is leaving me for good :(
1,good afternoon i love domestic iwaoi :(
1,"@gwihanjjk you being stressed is
making me upset for you :("
1,@keeillaag IM SORRYYYYYYY :(
1,"“Live in my house, i’ll be your shelter”

“When you’re worn out &amp; tired. When your heart has expired...” :(

And th… https://t.co/y3gShRxEBm"
1,@bruhcessy Bai chicken joy :(((
1,"@mahadopower Not my server, sorry :("
1,:( goodnight
1,"@adriana_madalyn @PupArtemis @SUBWAY Thanks! It's too bad, I guess they are done with Italian Hero for good 👎 :("
1,It was so nice today. I’m sad I worked. :((( but gotta get that money
1,Where is my queen &gt;:-(
1,i wish i had the @ @Jackie but i cant :(
1,@awakeost youll get them ok :(
1,I’m feeling pain again everywhere.. :-(
1,@Merch_giveaways pls check mine :((
1,@bocasmint @mintigrande she don’t have a pinned :( but i followed pls give to @CHAMPAGNEPANINI
1,@TVAfterDark @NicolaChoi @WynonnaEarp @DebnamCarey This is terribly sad news. I remember her writing about Lexa and… https://t.co/LDO6IJTubc
1,@Harry_Styles Ugh I was supposed to see you :(
1,@SushmaSwaraj @EOIBeijing ma'am i am a young woman from punjab. i have lost the zeal to live. unable to find it aga… https://t.co/05LPyEenHX
