,id,text
35,1,"['back', 'in', 'my', 'happy', 'place,', 'you', 'know', 'why', 'grace', 'got', 'me', 'https://t', 'co/q7bpwjkqwj', 'via', '@youtube']"
36,1,"['@hyunlixed', '@yjeongnis', 'shhh', 'this', 'will', 'be', 'a', 'kong', '&amp', 'happy', 'ride']"
37,1,"['i', 'added', 'a', 'video', 'to', 'a', '@youtube', 'playlist', 'https://t', 'co/zpquxchlys', 'happy', 'pretty', '-', '10', 'pesona', 'dihati']"
38,1,"['fri,', '04', 'may', '2018,', 'let', 'us', 'all', 'send', 'megu', 'fujiura', 'the', 'best', 'happy', 'birthday', 'wishes', 'today', '(', 'cebiday)', '(29)']"
39,1,"['@barbrastreisand', 'happy', 'happy', 'birthday', 'miss', 'fanny', 'i', 'love', 'you']"
40,1,"['@curhatanayana', 'snl', '(saturday', 'night', 'live)', ',', 'wanna', 'city', ',', 'happy', 'together', '(gak', 'full', 'team)', ',', 'sugarman']"
41,1,"['well', 'hello,', 'apple', 'news', 'update', 'that', 'lets', 'me', 'read', 'the', 'full', 'headline', 'so', 'happy', 'to', 'see', 'you']"
42,1,"['@lace_tess', '@tropaldubmendez', '@aminaticsofc', '@esteehveesusan', '@malousalamat', '@sakitan_squad', '@octnov_0503', 'https://t', 'co/93qgpalm1k']"
43,1,"['@cmcconihe', 'happy', 'birthday', 'caseward', 'told', 'ya', 'i', 'would', 'find', 'a', 'classic', 'fifththirdbank', 'https://t', 'co/ahifahxkfx']"
44,1,"['gn', 'ig', 'i', 'just', 'cant', 'wait', 'for', 'them', 'be', 'happy', ':(']"
45,1,"['@jadet0227', 'ohh', 'and', ""i'm"", 'happy', 'doing', 'this', 'tho', 'i', ""wouldn't"", 'mind', 'if', 'they', 'post', 'a', 'selfie', 'together', 'bc', 'we', 'deserve', 'it', 'hahaha']"
46,1,"['@carterrubin', 'always', 'happy', 'to', 'see', 'more', 'bus', 'lanes', 'in', 'the', 'mix,', 'if', 'only', 'it', 'were', 'just', 'up', 'to', 'metro', 'to', 'make', 'that', 'decision']"
47,1,"['oh', 'god,', 'here', 'we', 'go', 'again', ""it's"", 'fridayyy', 'happy', 'friday', 'be', 'naughty', 'and', 'have', 'fun', 'today', 'https://t', 'co/vjafrutjqc']"
48,1,"['yall', 'dont', 'even', 'know', 'how', 'happy', 'i', 'am', 'right', 'now']"
49,1,"['why', ""can't"", 'people', 'just', 'be', 'happy', 'for', 'me,', 'damn']"
50,1,"['happy', 'birthday', 'karkat']"
51,1,"['happy', 'thurby', 'cant', 'wait', 'for', 'oaks', 'tomorrow', '@kentuckyderby', 'https://t', 'co/odhtxrwjbt']"
52,1,"['happy', 'monthsary', 'baby']"
53,1,"['@gop', '@realdonaldtrump', 'president', 'finally', 'admitted', 'he', 'paid', 'off', 'a', 'porn', 'star', 'happy', 'national', 'day', 'of', 'prayer']"
54,1,"['happy', 'me', 'https://t', 'co/fg014a6xnf']"
55,1,"['im', 'so', 'happy', 'about', 'the', 'archie', '&amp', 'fred', 'hug', ':,)']"
56,1,"['happy', 'birthday', 'syd', 'i', 'hope', ""it's"", 'been', 'a', 'good', 'one', '@rae_squidney']"
57,1,"['@kateedgren', 'happy', 'birthday', 'https://t', 'co/p5ldjsslxi']"
58,1,"['look', 'at', 'my', 'favorite', 'couple', 'on', 'earth', 'looking', 'so', 'beyond', 'happy', 'wow', 'they', 'make', 'me', 'happy', 'https://t', 'co/oggu9cwuja']"
59,1,"['this', 'past', 'week', 'ive', 'been', 'working', 'sooo', 'much', 'and', 'even', 'though', 'its', 'been', 'kicking', 'my', 'ass', 'im', 'so', 'happy', 'to', 'be', 'making', 'money', 'https://t', 'co/isx2vifujb']"
60,1,"['happy', 'birthday', 'xandry', 'i', 'love', 'youi', 'miss', 'basketball', 'and', 'all', 'the', 'fun', 'times', 'we', 'had', 'together', 'hope', 'you', 'had', 'an', 'amazing', 'https://t', 'co/blw9vrl7n0']"
61,1,"['@alcockney', '@xliserx', 'no', 'right', 'or', 'wrong', 'answer', 'is', 'a', 'bit', 'of', 'a', 'cop', 'out', 'we', 'may', 'not', 'be', 'able', 'to', 'prove', 'one', 'answer', 'righ', 'https://t', 'co/jtpvwpxr5r']"
62,1,"['happy', 'birthday', '@s_gork', 'i', 'wish', 'we', 'were', 'kayaking', '&amp', 'hammocking', 'up', 'north', 'like', 'we', 'did', 'on', 'your', 'birthday', 'last', 'year', 'https://t', 'co/wpwe236abz']"
63,1,"['happy', 'friday']"
64,1,"['@gigihadid', ""don't"", 'understand', 'as', 'a', 'model,', 'artist,', 'actor,', 'celebrity', 'you', ""don't"", 'ask', 'for', 'control', 'before', 'agreeing', 'to', 'photo', 'https://t', 'co/xzulh0ur6h']"
65,1,"['happy', 'birthday', 'gege', 'https://t', 'co/ypauivneng']"
66,1,"['this', 'cork', 'remover', 'looks', 'so', 'happy', 'wieeeee', 'spread', 'happiness', 'uu', 'https://t', 'co/mm1cizmejj']"
67,1,"['the', 'epitome', 'of', 'stars', 'my', 'celestial,', 'glistening,', 'graceful', 'angel', '-', 'im', 'in', 'love', 'with', 'the', 'way', 'you', 'make', 'me', 'happy', 'https://t', 'co/wrhiuycseq']"
68,1,"['my', 'parents', 'have', 'been', 'divorced', 'for', '8', 'years', 'but', 'all', 'of', 'the', 'sudden', 'theyve', 'become', 'friends', 'against', 'h', 'and', 'we', 'might', 'go', 'on', 'https://t', 'co/53tkrmowtf']"
69,1,"['@mikukojitsu', '@harpofluff', 'cause', 'i', 'enjoy', 'seeing', 'little', 'ones', 'be', 'happy', 'being', 'themselves', '&lt', '3']"
70,1,"['gee', 'i', 'really', 'hope', '@thomassanders', 'says', 'happy', 'birthday', 'to', '@anxietyvsanders', 'on', 'the', '5th', 'this', 'month', 'fingers', 'crossed']"
71,1,"['i', 'am', 'bitter', 'because', 'my', 'girl', 'chelsko', 'deserves', 'to', 'be', 'happy', 'exonthebeach']"
72,1,"['happy', 'star', 'wars', 'day']"
73,1,"['always', 'so', 'happy', 'whenever', 'this', 'video', 'periodically', 'pops', 'up', 'on', 'my', 'feed', 'lmao', 'https://t', 'co/ikpejintsy']"
74,1,"['@eindralwin', 'i', 'was', 'happy', 'bc', 'i', 'hate', 'him']"
75,1,"['@_celia_bedelia_', 'if', 'i', 'lived', 'near', 'a', 'soul', 'cycle,', 'id', 'be', 'all', 'over', 'that', 'it', 'sounds', 'like', 'your', 'instructor', 'tried', 'as', 'hard', 'a', 'https://t', 'co/zmnlq3qgf3']"
76,1,"[""it's"", 'all', 'about', 'balance', 'in', 'your', 'life', 'https://t', 'co/ahpcqqlaep']"
77,1,"['happy', 'day', '4', 'of', 'teacher', 'appreciation', 'week', 'thank', 'you', 'for', 'being', 'you', '@boswellhs', 'https://t', 'co/k9dcejpqmv']"
78,1,"['happy', 'to', 'say', 'that', 'my', 'anxiety', 'hasnt', 'been', 'as', 'bad', 'as', 'a', 'couple', 'months', 'ago', 'to', 'the', 'point', 'where', 'i', 'was', 'having', 'ulcers/throw', 'https://t', 'co/o5afrbsdn3']"
79,1,"['todayis', 'a', 'happy', 'day,', '@gatitweets', 'has', 'blessed', 'my', 'screen', 'weneedmoreraisa', 'arrow']"
80,1,"['@faiithmarone', 'hope', 'you', 'had', 'a', 'happy', 'birthday']"
81,1,"['find', 'yourself', 'a', 'man', 'who', 'makes', 'you', 'happy', 'that', 'you', 'passed', 'all', 'your', 'finals', 'and', 'classes', 'instead', 'of', 'one', 'who', ""doesn't"", 'care', 'https://t', 'co/ovwectbu65']"
82,1,"['georgie', 'having', 'his', 'own', 'store', 'makes', 'me', 'happy', 'thebigbangtheory']"
83,1,"['@troyesivan', '2/2', 'jumping', 'around', 'and', 'singing', 'my', 'heart', 'out', 'i', 'know', 'the', 'chances', 'of', 'you', 'reading', 'this', 'are', 'low', 'but', 'i', 'just', 'https://t', 'co/ak3lskjwdw']"
84,1,"['@jack_smiff1', 'happy', 'birthday,', 'jack']"
85,1,"['i', 'just', 'ended', 'an', 'essay', 'for', 'philosophy', 'of', '350', 'words', 'and', 'can', 'bighit', 'drop', 'something', 'of', 'the', 'comeback', 'so', 'i', 'can', 'be', 'happy', 'again']"
86,1,"['happy', 'to', 'have', 'a', 'chance', 'to', 'see', 'more', 'layers', 'of', 'the', 'rachel', 'dolezol', 'story', 'in', 'this', '@netflix', 'doc', 'not', 'sure', 'how', 'i', 'feel', 'abo', 'https://t', 'co/wt3sx8qagt']"
87,1,"['@belimingssliths', 'i', ""don't"", 'know', 'if', 'i', 'should', 'be', 'creeped', 'out', 'or', 'be', 'happy', 'theirs', 'a', 'vampire', 'lady', 'here']"
88,1,"['@cartoonnetwork', '@the_double_u123', 'i', 'remember', 'this', 'episode', 'when', 'it', 'firsted', 'aired', 'since', 'i', 'was', '12', 'and', 'now', 'im', '19', 'i', 'still', 'https://t', 'co/z0m986lgu4']"
89,1,"['a', 'simple', 'formula', 'for', 'happy', 'life', 'never', 'try', 'to', 'defeat', 'anyone,', 'just', 'try', 'to', 'win', 'everyone,', ""don't"", 'laugh', 'at', 'anyone', 'but', 'la', 'https://t', 'co/s4o76yu5sl']"
90,1,"['happy', 'birthday', '___', '@akariri_0504']"
91,1,"['@communicatr', 'were', 'so', 'happy', 'to', 'hear', 'that']"
92,1,"['happy', 'birthday', 'honeyyy', 'love', 'youuuu', '@sisierra4']"
93,1,"['@26t__', '@daetoiie', 'happy']"
94,1,"['happy', 'to', 'say', 'my', 'new', 'books', 'are', 'very', 'on', 'brand', 'https://t', 'co/o111ojxkha']"
95,1,"['had', 'my', 'last', 'final', 'today', 'and', 'im', 'officially', 'happy', 'to', 'say', 'i', 'barely', 'survived', '2018', 'spring', 'semester', 'but', 'god', 'got', 'me', 'thru', 'https://t', 'co/uehqohdm2x']"
96,1,"['vanes', 'before', 'ggg:', 'fans', 'should', 'be', 'happy', 'no', 'running', 'boxing', 'gggvanes:', 'https://t', 'co/dtv0xwvtcq', 'via', '@youtube']"
97,1,"['@dearevanhansen', '@taytrensch', 'happy', 'birthday', 'tay']"
98,1,"['update:', 'he', 'just', 'noticed', 'and', 'he', 'is', 'not', 'happy']"
99,1,"['*snort*', 'hahahaha', 'happy', 'national', 'day', 'of', 'prayer', 'cut', 'to', 'stormy', 'daniels', 'saga', 'just', 'another', 'day', 'in', 'the', 'life', 'of', 'this', 'administration', 'inners']"
100,1,"[""it's"", 'about', 'to', 'be', '3-1', 'which', ""i'm"", 'not', 'happy', 'about', 'but', 'then', 'again', ""i'm"", 'used', 'to', 'disappointment']"
101,1,"['the', 'og', 'team', 'makes', 'my', 'heart', 'so', 'happy', 'scandal', 'summergladiators']"
102,1,"['someone', 'else', 'is', 'happy', 'with', 'less', 'than', 'what', 'you', 'have', 'be', 'grateful']"
103,1,"[""everything's"", 'end,', ""everything's"", 'die', 'but', 'my', 'love', 'for', 'you', 'will', 'never', 'end', 'nor', 'die', 'happy', '34thmainesary', 'love', 'https://t', 'co/rnvtedsind']"
104,1,"['happy', 'birthday,', 'crush', 'hyung', 'https://t', 'co/ditlnprolh']"
105,1,"['happy', 'birthday', '@tori_caitlinn', 'i', 'love', 'you', 'endlessly', 'you', 'are', 'my', 'best', 'friend', 'and', 'im', 'so', 'lucky', 'to', 'have', 'you', 'i', 'can', 'https://t', 'co/wrqo2c2v45']"
106,1,"['today', 'was', 'a', 'great', 'day', 'i', 'feel', 'blessed', 'and', ""i'm"", 'happy']"
107,1,"['happy', 'birthday', 'angel', '@trishtrashers', 'hbdsouthqueentrisha', 'https://t', 'co/l8lrmjjeya']"
108,1,"['happy', '2nd', 'anniversary', 'for', 'seventeen1stwin']"
109,1,"['happy', 'g', 'day', 'brobro', 'https://t', 'co/jxgcr7f98n']"
110,1,"['ugh', 'my', 'stream', 'went', 'out', 'i', 'only', 'saw', 'whos', 'safe', 'which', 'im', '(un)happy', 'about']"
111,1,"['little', 'happy', 'moment', 'premiumbritishbeer', 'ironmaiden', 'https://t', 'co/5svpvwpl7u']"
112,1,"['whats', 'up', 'guys,', 'happy', 'thursday', 'this', 'is', 'gonna', 'be', 'a', 'pretty', 'short', 'post', 'but', 'hey', 'its', 'a', 'post', 'ill', 'go', 'over', 'https://t', 'co/q43kozi2uh']"
113,1,"['@craig_foster', 'if', 'youre', 'not', 'happy', 'get', 'the', 'optus', 'subscription', 'for', '$15', 'for', 'the', 'world', 'cup', 'month', 'then', 'cancel', 'it', 'so', 'many', 'whingers']"
114,1,"['i', 'think', 'im', 'gonna', 'go', 'back', 'to', 'bed', 'goodnight', 'i', 'love', 'the', 'cast', 'of', 'iw', 'with', 'all', 'my', 'heart', 'and', 'i', 'hope', 'theyre', 'happy', 'so', 'much', 'https://t', 'co/gi9epfxmv0']"
115,1,"['@anaroman1090', '@ferret_kokko', 'im', 'so', 'happythank', 'you', 'so', 'much', 'their', 'names', 'are', 'sakura', 'and', 'yuzu', 'nice', 'to', 'meet', 'you']"
116,1,"['@jhasarei', 'happy', 'birthday', 'beautiful', 'kween']"
117,1,"['happy', 'birthday', '@keir5rowley', 'i', 'hope', 'it', 'was', 'a', 'good', 'one']"
118,1,"['heartsforchristina', 'christina', 'makes', 'me', 'happy', 'and', 'i', 'love', 'seeing', 'her', 'happy', 'as', 'well', 'meeting', 'us,', 'sharing', 'moments', 'and', 'c', 'https://t', 'co/kbhypz8jcb']"
119,1,"['@joshsmith_82', ""i'd"", 'also', 'be', 'happy', 'with', 'knevel', 'even', 'if', 'he', 'has', 'a', 'nfl', 'mini', 'camp']"
120,1,"['happy', 'birthday', 'pretty', 'hope', 'youve', 'had', 'a', 'good', 'day', '@ovaceklexi']"
121,1,"['if', 'you', 'love', 'someone', ""don't"", 'post', 'things', 'about', 'their', 'flaws', 'just', 'make', 'them', 'happy']"
122,1,"['@noor_kohli', 'wish', 'u', 'a', 'very', 'happy', 'birthday', 'di', 'have', 'a', 'wonderful', 'year', 'ahead', 'keepsmiling', 'keeprocking', 'lots', 'of', 'love', 'party', 'hard']"
123,1,"['@dulehill', 'happy', 'birthday', 'tap', 'man', 'https://t', 'co/ohpnrmuepb']"
124,1,"['when', 'your', 'gf', 'replies', 'to', 'your', 'pics', 'praising', 'your', 'beauty', 'and', 'then', 'you', 'get', 'the', 'notification', 'that', 'she', 'tweeted', 'and', 'you', 't', 'https://t', 'co/chmdunwpov']"
125,1,"['@ohmg1997', 'happy', 'birthday', 'meyobels']"
126,1,"['things', 'i', 'wish', 'someone', 'told', 'me/', 'things', 'i', 'knew', 'before', 'high', 'school:', '-its', 'okay', 'to', 'be', 'single', '&amp', 'happy', 'about', 'it', '-take', 'car', 'https://t', 'co/koazengs0n']"
127,1,"['i', 'finished', 'my', 'last', 'final', 'and', 'then', 'proceeded', 'to', 'walk', 'out', 'of', 'gilman,', 'choke', 'on', 'my', 'own', 'spit,', 'and', 'then', 'throw', 'up', 'a', 'little', 'https://t', 'co/jmkofcxa13']"
128,1,"['@wlane15', 'happy', 'birthday']"
129,1,"['i', 'gave', 'you', 'my', 'trust,', 'i', 'gave', 'you', 'my', 'love,', 'i', 'gave', 'you', 'everything', 'that', 'you', 'asked,', 'and', 'i', 'gave', 'you', 'the', 'things', 'that', 'makes', 'https://t', 'co/osxly52dgd']"
130,1,"['@loulabeiie', 'happy', 'birthday']"
131,1,"['@fahimhaq_', '@blurrymirrors', 'ill', 'be', 'more', 'than', 'happy', 'to', 'square', 'up', 'with', 'him', 'for', 'you']"
132,1,"['now', 'i', 'get', 'to', 'tell', 'wooseok', 'i', 'can', 'see', 'him', 'in', 'new', 'york', 'im', 'so', 'happy', 'ohmygod']"
133,1,"['@diyolie', 'happy', 'birthday', 'to', 'your', 'mama']"
134,1,"['i', 'wasnt', 'sick', 'when', 'stephen', 'straus', 'died', 'in', '2007', 'but', 'that', 'must', 'have', 'been', 'a', 'very', 'happy', 'day', 'for', 'patients', 'https://t', 'co/5owavdqxzq']"
135,1,"['@grammlou', 'happy', 'birthday', 'youre', 'the', 'man']"
136,1,"['congratulations', 'reema', 'you', 'deserve', 'it', 'im', 'so', 'happy', 'for', 'you', 'https://t', 'co/xtceassqo4']"
137,1,"['@eunique_ny', 'another', 'person', 'to', 'bandwagon', 'im', 'happy', 'for', 'u']"
138,1,"['@joytwtz', 'happy', 'birthday']"
139,1,"['happy', 'hour', 'frappes', 'are', 'the', 'best', 'kind', 'of', 'frappes']"
140,1,"['im', 'so', 'possessive', 'it', 'makes', 'me', 'wanna', 'run', 'away', 'frommy', 'damn', 'self', 'i', 'just', 'dont', 'want', 'to', 'let', 'myself', 'go', 'and', 'see', 'me', 'happy', 'without', 'me']"
141,1,"['@kingg_bull', 'happy', 'birthday', 'old', 'man']"
142,1,"['happy', 'birthday', 'shinichi', 'https://t', 'co/lioa2szsx4']"
143,1,"['@baejinyoong', ""what's"", 'with', 'the', 'sudden', 'formality', 'aye,', ""that's"", 'okay,', 'jinyoung', 'as', 'long', 'as', 'you', 'listen', 'to', 'our', 'songs,', 'th', 'https://t', 'co/drsvmfgqwp']"
144,1,"['@halhighball', ""i'm"", 'very', 'happy', 'for', 'you', 'you', 'finally', 'overcame', 'it', 'all', '&lt', '3']"
145,1,"['@luvekth', 'happy', 'birthday', 'god', 'bless', 'and', 'enjoy', 'your', 'day,', 'love']"
146,1,"['suddenly', 'shes', 'not', 'so', 'happy', 'https://t', 'co/haixxwthld']"
147,1,"['pals', 'and', 'future', 'pals', 'sang', '@anstasxa', 'and', 'camille', 'happy', 'birthday', 'today', 'and', 'it', 'was', 'so', 'cute', '(:']"
148,1,"['@barberecology', 'thank', 'you,', 'nick', 'happy', 'spring']"
149,1,"['fuck', 'starbucks', 'fuck', 'frappuccinos', 'fuck', 'happy', 'hour']"
150,1,"['@beermostly', '@beausallnatural', 'and', 'a', 'good', 'sized', 'can', 'at', 'that,', 'as', 'opposed', 'to', 'the', '355s', 'happy', 'days']"
151,1,"[""it's"", 'bookfacefriday', 'happy', 'friday', 'everyone', 'gislearning', 'https://t', 'co/36gscfayle']"
152,1,"['ive', 'missed', 'seeing', 'ariana', 'on', 'stage', 'im', 'so', 'happy']"
153,1,"['happy', '6', 'months', 'to', 'this', 'beautiful', 'girl', 'i', 'cant', 'wait', 'for', 'what', 'the', 'future', 'has', 'for', 'us', '@kaylaegnot', 'https://t', 'co/1lulkq5qa5']"
154,1,"['happy', 'birthday+:', 'watashi']"
155,1,"['happy', 'birthday', 'jenybabes', 'enjoy', 'your', 'daaaay', 'more', 'bdays', 'and', 'blessings', 'to', 'come', 'imissyouuuu@jnlngonzales']"
156,1,"['so', 'happy']"
157,1,"['@simplykennedy_', 'thanks', 'kennedy', 'for', 'always', 'making', 'the', 'kenkillas', 'happy', 'we', 'all', 'love', 'u', 'so', 'much', 'really', 'love', 'the', 'video', 'https://t', 'co/fiysnzexx3']"
158,1,"['i', 'have', 'the', 'biggest', 'smile', 'after', 'listening', 'to', 'the', 'live', 'audience', 'on', '@hiddenbrain', 'podcast', 'sing', 'happy', 'birthday', 'to', 'daniel', 'kahneman']"
159,1,"['es', 'un', 'hermoso', 'y', 'tierno', 'pap', 'repost', '@hits973', '(@get_repost)', 'international', 'superstar', 'happy', 'dad', 'https://t', 'co/iehzeqr07s']"
160,1,"['@therightpryce', 'the', 'follow', 'up', 'movie', 'next', 'year', 'will', 'make', 'us', 'happy', 'again']"
161,1,"['im', 'so', 'happy', 'https://t', 'co/kzejzkmmre']"
162,1,"['the', 'words', 'are', 'so', 'familiar', 'all', 'the', 'same', 'greats,', 'the', 'same', 'mistakes', 'it', ""doesn't"", 'have', 'to', 'be', 'like', 'this', 'if', 'you', ""don't"", 'mak', 'https://t', 'co/ptgqyzppwm']"
163,1,"['i', 'shouldnt', 'be', 'this', 'happy', 'at', '2am']"
164,1,"['i', 'am', 'very', 'happy', 'to', 'call', 'you', 'mine']"
165,1,"['happy', 'birthday', 'ex', 'bestfriend', 'https://t', 'co/6ih6wsghee']"
166,1,"['this', 'google', 'trends', 'data', 'is', 'fascinating', 'and', 'sad', 'so', 'many', 'of', 'us', 'take', 'the', 'positive', 'energy', 'of', 'new', 'years', 'and', 'turn', 'it', 'tow', 'https://t', 'co/yyjpv13a9a']"
167,1,"['5)eyebrows', 'frame', 'the', 'face', 'let', 'them', 'grow', 'and', 'then', 'plug', 'lightly', ""don't"", 'go', 'tweazer', 'happy,', ""you'll"", 'regret', 'it', 'sweetie', 'https://t', 'co/u6ixgumoyw']"
168,1,"['i', 'am', 'so', 'happy', 'jack', 'has', 'been', 'reunited', 'with', 'his', 'family', 'but', 'i', 'hate', 'that', 'the', 'first', 'interaction', 'we', 'see', 'between', 'him', 'and', 'c', 'https://t', 'co/nt3tsy8jtz']"
169,1,"['https://t', 'co/7wiar5vaw9', '*lyft', '$50', 'rides', 'credit', 'with', 'lyft', 'coupon', 'code', '&lt', '&lt', 'enter', 'the', 'code:', 'dusk', '&gt', '&gt', 'lkq', 'corporation', '//', 'lucky', '&amp', 'happy', 'deals', '//']"
170,1,"['@airtel_presence', 'youre', 'just', 'upgrading', 'the', 'network', 'since', 'a', 'years', 'and', 'im', 'paying', 'for', '4g', 'with', '2g', 'speed', 'tell', 'me', 'how', 'https://t', 'co/qqcwgufo5y']"
171,1,"['after', 'being', 'stuck', 'in', 'a', 'hospital', 'for', '2', 'days', 'i', 'have', 'never', 'been', 'so', 'happy', 'to', 'have', 'my', 'own', 'bathroom', 'and', 'my', 'own', 'bed', 'final', 'https://t', 'co/4n329hkznk']"
172,1,"['@ghostgirldiary', '@jax_hawk68', 'happy', 'birthday', 'blake']"
173,1,"['@foxmavi', '@foxmavi', 'happy', 'belated', 'birthday', 'what', 'was', 'the', 'best', 'part', 'about', 'the', 'celebration']"
174,1,"['happy', 'birthday', '@luvekth', 'enjoy', 'on', 'your', 'special', 'day', 'https://t', 'co/ergnbsrcno']"
175,1,"['@momof3terrors', 'happy', 'anniversary']"
176,1,"['kinda', 'sucks', 'when', 'you', 'tell', 'someone', 'really', 'exciting', 'news', 'and', 'almost', 'every', 'time', 'you', 'do', 'they', 'say', 'thats', 'great,', 'but', 'https://t', 'co/5140w2xfer']"
177,1,"['@sorinaolivia17', 'happy', 'to', 'kno', 'this']"
178,1,"['im', 'so', 'happy', 'i', 'found', 'out', 'i', 'was', 'a', 'lion', 'cause', 'that', 'wool', 'gets', 'stuffy']"
179,1,"['maybe', 'i', 'need', 'to', 'go', 'to', 'borneo', 'and', 'be', 'happy', 'again']"
180,1,"['@scdiet', 'happy', 'bornday', 'trisha']"
181,1,"['@philaoknecrypto', '@philakonecrypto', 'seriously', 'i', 'just', 'found', 'your', 'site', 'started', 'to', 'follow', 'you', 'trust', 'you', 'because', 'you', 's', 'https://t', 'co/rwff5mrllf']"
182,1,"['happy', 'birthday', 'my', 'dearest', 'shila,', 'my', 'internet', 'bestfriend', 'who', 'become', 'irl', 'if', 'you', ""didn't"", 'tell', 'me', 'earlier', 'i', 'might', 'forge', 'https://t', 'co/kxhqqxbgr8']"
183,1,"['@iamapierrot', 'it', 'was', 'a', 'really', 'happy', 'surprise,', 'it', 'made', 'my', 'day', 'thanks', 'for', 'always', 'being', 'this', 'lovely', 'person']"
